 0.43207E+00 0.47450E-02 0.00000E+00    75010     6168    4     1255 0.290E+04 0.60069E-06  0.43207E+00  0.34112E-03  0.34112E-03     1255
   2    0.40605E+00    0.18447E-01    0.45430E+01    0.66679E+02    0.40605E+00
   3    0.43752E+00    0.10460E-01    0.33809E+01    0.10258E+03    0.43752E+00
   4    0.43250E+00    0.51083E-02    0.23622E+01    0.41052E+02    0.43250E+00
