 0.42989E+00 0.45641E-02 0.00000E+00    75010     6573    4     1058 0.246E+04 0.59364E-06  0.42989E+00  0.40290E-03  0.40290E-03     1058
   2    0.41199E+00    0.25744E-01    0.62487E+01    0.10186E+03    0.41199E+00
   3    0.44097E+00    0.10092E-01    0.32367E+01    0.48830E+02    0.44097E+00
   4    0.42742E+00    0.52192E-02    0.24422E+01    0.53610E+02    0.42742E+00
