0.65663E-01 0.42815E-03 0.00000E+01 470032 0 0 4584 0.69500E+05 0.00000E+01 0.65663E-01 0.00000E+01 0.00000E+01 0
1 0.065775 0.0016273 4.948 22.675 0.065775
2 0.06706 0.0016909 7.1319 90.197 0.06706
3 0.066102 0.00047842 2.8951 17.613 0.066102
4 0.063167 0.0025422 5.6915 20.608 0.063167
5 0.065957 0.0015334 4.6497 23.15 0.065957
6 0.065145 0.00088294 3.8335 44.261 0.065145
