 0.43417E+00 0.28304E-02 0.00000E+00   155010    14203    5     2688 0.619E+04 0.30018E-06  0.43417E+00  0.15991E-03  0.15991E-03     2688
   3    0.43251E+00    0.91145E-02    0.29803E+01    0.54770E+02    0.43251E+00
   4    0.44104E+00    0.62065E-02    0.28145E+01    0.96859E+02    0.44104E+00
   5    0.43226E+00    0.33932E-02    0.22203E+01    0.68872E+02    0.43226E+00
