 0.64399E-01 0.65547E-03 0.00000E+00  1275016   116053    8      698 0.108E+05 0.55785E-08  0.64399E-01  0.91443E-04  0.91443E-04      698
   6    0.63740E-01    0.20563E-02    0.12905E+02    0.19358E+03    0.63740E-01
   7    0.65791E-01    0.19104E-02    0.16426E+02    0.41935E+03    0.65791E-01
   8    0.64264E-01    0.74175E-03    0.92338E+01    0.18805E+03    0.64264E-01
