 0.24167E+01 0.40511E-01 0.00000E+00    75010     5539    4     1952 0.808E+03 0.33462E-05  0.24167E+01  0.12262E-02  0.12262E-02     1952
   2    0.22274E+01    0.80040E-01    0.35934E+01    0.27952E+03    0.22274E+01
   3    0.24872E+01    0.43866E-01    0.24942E+01    0.19750E+03    0.24872E+01
   4    0.24093E+01    0.23242E-01    0.19294E+01    0.16424E+03    0.24093E+01
